"LOCOMOTIVE","G22U 904320","Numeração original RFFSA pré-SIGO: 1520","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904321","Numeração original RFFSA pré-SIGO: 1521","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904322","Numeração original RFFSA pré-SIGO: 1522","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904323","Numeração original RFFSA pré-SIGO: 1523","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904324","Numeração original RFFSA pré-SIGO: 1524","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904325","Numeração original RFFSA pré-SIGO: 1525","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904326","Numeração original RFFSA pré-SIGO: 1526","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904327","Numeração original RFFSA pré-SIGO: 1527","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904328","Numeração original RFFSA pré-SIGO: 1528","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904329","Numeração original RFFSA pré-SIGO: 1529","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904330","Numeração original RFFSA pré-SIGO: 1530","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904331","Numeração original RFFSA pré-SIGO: 1531","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904332","Numeração original RFFSA pré-SIGO: 1532","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904333","Numeração original RFFSA pré-SIGO: 1533","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904334","Numeração original RFFSA pré-SIGO: 1534","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904335","Numeração original RFFSA pré-SIGO: 1535","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904336","Numeração original RFFSA pré-SIGO: 1536","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904337","Numeração original RFFSA pré-SIGO: 1537","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904338","Numeração original RFFSA pré-SIGO: 1538","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904339","Numeração original RFFSA pré-SIGO: 1539","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904340","Numeração original RFFSA pré-SIGO: 1540","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904341","Numeração original RFFSA pré-SIGO: 1541","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904342","Numeração original RFFSA pré-SIGO: 1542","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904343","Numeração original RFFSA pré-SIGO: 1543","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904344","Numeração original RFFSA pré-SIGO: 1544","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904345","Numeração original RFFSA pré-SIGO: 1545","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904346","Numeração original RFFSA pré-SIGO: 1546","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904347","Numeração original RFFSA pré-SIGO: 1547","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904348","Numeração original RFFSA pré-SIGO: 1548","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904349","Numeração original RFFSA pré-SIGO: 1549","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904350","Numeração original RFFSA pré-SIGO: 1550","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904351","Numeração original RFFSA pré-SIGO: 1551","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904352","Numeração original RFFSA pré-SIGO: 1552","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904353","Numeração original RFFSA pré-SIGO: 1553","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904354","Numeração original RFFSA pré-SIGO: 1554","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904355","Numeração original RFFSA pré-SIGO: 1555","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904356","Numeração original RFFSA pré-SIGO: 1556","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904357","Numeração original RFFSA pré-SIGO: 1557","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904358","Numeração original RFFSA pré-SIGO: 1558","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904359","Numeração original RFFSA pré-SIGO: 1559","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904360","Numeração original RFFSA pré-SIGO: 1560","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904361","Numeração original RFFSA pré-SIGO: 1561","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904362","Numeração original RFFSA pré-SIGO: 1562","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904363","Numeração original RFFSA pré-SIGO: 1563","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904364","Numeração original RFFSA pré-SIGO: 1564","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904365","Numeração original RFFSA pré-SIGO: 1565","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904366","Numeração original RFFSA pré-SIGO: 1566","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904367","Numeração original RFFSA pré-SIGO: 1567","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904368","Numeração original RFFSA pré-SIGO: 1568","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904369","Numeração original RFFSA pré-SIGO: 1569","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904370","Numeração original RFFSA pré-SIGO: 1570","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904371","Numeração original RFFSA pré-SIGO: 1571","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904372","Numeração original RFFSA pré-SIGO: 1572","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904373","Numeração original RFFSA pré-SIGO: 1573","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904374","Numeração original RFFSA pré-SIGO: 1574","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904375","Numeração original RFFSA pré-SIGO: 1575","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904376","Numeração original RFFSA pré-SIGO: 1576","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904377","Numeração original RFFSA pré-SIGO: 1577","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904378","Numeração original RFFSA pré-SIGO: 1578","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904379","Numeração original RFFSA pré-SIGO: 1579","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904380","Numeração original RFFSA pré-SIGO: 1580","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904381","Numeração original RFFSA pré-SIGO: 1581","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904382","Numeração original RFFSA pré-SIGO: 1582","https://pt.wikipedia.org/wiki/EMD_G22U"
